context_id	word	gold_sense_id	predict_sense_id	positions	context
334	суд	1		65-69, 173-177, 212-216, 276-280, 345-349	российский федерация входить состав президиум арбитражный суд субъект российский федерация утверждать представление председатель арбитражный апелляционный суд судья арбитражный апелляционный суд входить состав президиум арбитражный апелляционный суд утверждать представление председатель высший арбитражный суд российский федерация регламент арбитражный суд решать другой вопрос организация деятельность арбитражный суд российский федерация соответствие настоящий федеральный конституционный закон
335	суд	1		69-73, 113-117, 182-186, 250-254, 304-308, 383-387, 491-495, 530-534, 594-598, 663-667	утверждать представление председатель федеральный арбитражный суд округ судья федеральный арбитражный суд округ входить состав президиум федеральный арбитражный суд округ утверждать представление председатель арбитражный суд субъект российский федерация судья арбитражный суд субъект российский федерация входить состав президиум арбитражный суд субъект российский федерация утверждать представление председатель арбитражный апелляционный суд судья арбитражный апелляционный суд входить состав президиум арбитражный апелляционный суд утверждать представление председатель высший арбитражный судно российский федерация регламент арбитражный суд
336	суд	1		67-71, 170-174, 276-280, 370-374	судья мочь избирать секретарь пленум высший арбитражный суд российский федерация неоднократно утверждать представление председатель высший арбитражный суд российский федерация член судебный коллегия председатель судебный состав высший арбитражный суд российский федерация также судья входить состав президиум высший арбитражный суд российский федерация решать вопрос создание структура арбитражный суд судебный коллегия рассмотрение отдельный категория дело утверждать порядок предусмотреть настоящий федеральный конституционный закон место постоянный пребывание федеральный арбитражный суд округ
337	суд	1		50-54, 122-126, 232-236, 357-361	российский федерация орган высший арбитражный суд рф представлять собрание судья высший арбитражный суд россия пвас рф правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие постановление состав пленум высший арбитражный суд российский федерация входить председатель заместитель также судья заседание пленум мочь принимать участие представитель другой ветвь судебный власть законодательный исполнительный власть научный учреждение гражданин пленум рфа рассматривать материал изучение обобщение
338	суд	1		90-94, 282-286, 429-433	рублева даниила черный успенский собор владимир иконографический канон страшный суд сужден существовать затем крайний мера еще век складываться конец начало век век создавать целый ряд важный образ страшный суд наиболее известный роспись церковь панагия халкеон салоник год фреска санть анджело ин формис икона изображение страшный суд монастырь святой екатерина синай век
339	суд	1		18-22, 62-66, 127-131, 189-193, 300-304, 405-409, 457-461	пленум верховный суд российский федерация пленум верховный суд российский федерация пвс рф полный орган верховный суд рф представлять собрание судья верховный суд россия пвс рфа правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие постановление пленум верховный суд рфа действовать состав председатель верховный суд рф
340	суд	1		292-296, 508-512	делать часто суд принять решение затем соответствие гражданский процессуальный кодекс рф течение определенный законодательство время день получение копия решение подавать суд принимать заочный решение заявление отмена заочный решение суд после случай отказ удовлетворение заявление суд принять заочный решение можно обжаловать отказ апелляционный порядок так отличие судебный приказ заочный решение суд мочь подавать апелляционный жалоба пример истец
341	суд	1		47-51, 331-335, 420-424	российский федерация заочный решение акт суд первый инстанция выносить итог заочный производство институт заочный решение стать активно развиваться середина подкрепление соответствующий законодательный база один причина широкий применение заочный рассмотрение дело попытка суд ускорять процесс влиять вручение судебный повестка заочный решение суд недобропорядочный ответчик однако смотреть большой вероятность отмена заочный решение суд нежелание проиграть сторона оспаривать решение приводить данные журнал российский юстиция
342	суд	1		16-20, 37-41, 197-201	заочный решение суд заочный решение суд документ судебный инстанция составлять выдавать суд результат заочный рассмотрение дело российский федерация заочный решение акт суд первый инстанция выносить итог заочный производство институт заочный решение стать активно развиваться середина
343	суд	1		243-247, 265-269, 285-289, 457-461	учреждать год решение первый гаагский мирной конференция являться старый организация разрешение международный спор расположенный дворец мир специально строить гаагй год пожертвование эндрить карнега член суд являться более государство каждый государство назначать состав пптс авторитетный специалист международный право секретариат палата вести список судья возникновение спор государство вправе выбирать арбитр рассмотрение конкретный дело
344	суд	1		87-91, 334-338, 415-419, 457-461	показывать международный сообщество необходимость создание независимый постоянный суд разрешение дело связывать геноцид военный преступление преступление человечество июнь год генеральный ассамблея оон созывать конференция завершение принятие конвенция учреждение международный уголовный суд июль год римский статать принимать голосование ход государство голосовать против государство воздержаться условие вступление
345	суд	1		44-48, 98-102, 218-222	специальный судебный присутствие верховный суд ссср специальный судебный присутствие верховный суд сссра судебный орган сссра соответствие конституция сссра год специальный судебный присутствие верховный суд ссср образовываться рассмотрение уголовный гражданский дело исключительный важность затрагивать содержание союзный
346	суд	1		22-26, 133-137, 238-242, 290-294, 346-350	судья верховный суд россия пвс рф правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие постановление пленум верховный суд рфа действовать состав председатель верховный суд рф заместитель председатель член верховный суд рф заседание пленум участвовать генеральный прокурор рфа министр юстиция рфа участие генеральный прокурор рф работа пленум обязательно полномочие пленум
347	суд	1		44-48, 112-116, 166-170, 245-249, 353-357, 392-396, 456-460, 525-529	состав президиум федеральный арбитражный суд округ утверждать представление председатель арбитражный суд субъект российский федерация судья арбитражный суд субъект российский федерация входить состав президиум арбитражный суд субъект российский федерация утверждать представление председатель арбитражный апелляционный суд судья арбитражный апелляционный суд входить состав президиум арбитражный апелляционный суд утверждать представление председатель высший арбитражный суд российский федерация регламент арбитражный суд решать другой вопрос организация деятельность арбитражный суд российский федерация соответствие
348	суд	1		243-247	метр данил год период президентство называть ельцин совет федерация нередко отклонять результат тайный голосование представлять президент российский федерация кандидатура назначение должность судья конституционный суд президент путина дом медведев случай быть
349	суд	2		23-27, 61-65	пограничный патрульный суд проект пограничный патрульный суд проект серия российский патрульный суд строиться морской охрана фпс россия база германский судно проект доработать фгуп цмк алмаз требование морской регистр российский судоходство специальный требование пограничный служба российский федерация
350	суд	2		36-40, 85-89, 183-187	океанографический исследовательский суд проект океанографический исследовательский суд проект строить льшой год щецин судоверфь сточня щецинскать адольф варский суд относиться балтийский флот базироваться кронштадть входить состав
351	суд	2		11-15, 35-39	китобойный судно проект китобойный суд проект мирный разрабатывать год николаевский судостроительный завод носенко рамка программа строительство современный китобойный база тип советский украина строить
352	суд	2		157-161, 229-233, 303-307, 419-423	гребной суд использоваться балтийский флот россия конец xviii начало век транспортировка войска буксировка другой суд шхер суд строить городской верфь санкть петербург размер суд занимать промежуточный положение боты барказ северный суд иметь банка человек экипаж главный размерение метр время русский шведский война год суд вооружаться однофунтовый фальконет снимать
353	суд	2		9-13, 34-38, 232-236, 304-308, 378-382	северный судно  се́верный суда́ класс малый одномачтовый парусный гребной суд использоваться балтийский флот россия конец xviii начало век транспортировка войска буксировка другой суд шхер суд строить городской верфь санкть петербург размер суд занимать промежуточный положение боты барказ северный суд иметь банка человек экипаж главный размерение метр
354	суд	2		86-90, 208-212	год стать оснащаться прямой парус аналогия фрегат так секретный суд оснащать весл каждый управлять гребец главный размерение секретный суд метр суд вооружаться фунтовый орудие трехфунтовый орудие семнадцать фальконет гребец устанавливать банк экипаж суд составлять человек центральный часть судно фок мачта
355	суд	2		10-14, 36-40, 177-181	секретный судно  се́кретный суда́ класс крупный трехмачтовый парусный гребной суд использоваться балтийский флот российский империя конец век суд строиться санкт петербург год чертеж шведский первоначально вооружаться латинский парус год стать оснащаться прямой парус аналогия фрегат так секретный
356	суд	2		164-168	собственный сердитый бурный неприступный остальной фигурировать номер существовать судно иметь номер почти суд спустить вода год исключение судно первый спущать год судно спущать год
357	суд	2		17-21, 76-80	гидрографический судно тип океан время самый крупный гидрографический суд сссра закладывать середина год январь год присваивать имя океан охотск мурмывать проект именовать название головной
358	суд	2		197-201, 298-302	фирма mccloskey компания филадельфия штат пенсильвание строить новый флот железобетонный суд десятилетие усовершенствоваться технология производство железобетон судно новый флот более легкий крепкий предшественник время первый мировой война суд строить тамп штат флорид июль год
359	суд	2		36-40, 85-89, 183-187	океанографический исследовательский суд проект океанографический исследовательский суд проект строить льшой год щецин судоверфь сточня щецинскать адольф варский суд относиться балтийский флот базироваться кронштадть входить состав атлантический океанографический экспедиция вмф /ч
360	суд	2		9-13, 34-38, 232-236, 304-308	северный судно  се́верный суда́ класс малый одномачтовый парусный гребной суд использоваться балтийский флот россия конец xviii начало век транспортировка войска буксировка другой суд шхер суд строить городской верфь санкть петербург размер суд занимать
361	суд	2		279-283	борт щит быть корабль выстраивать так щит перекрывать отверстие веселый мешать грести самый момент рукопашная служить дополнительный защита гребец корабль использовать купец переселенец викинг называть кнорр суд широкий дракара глубоко иметь меньший скорость вмещать человек середина судно большоетип корабль викинг дракар боевой корабль метр длина парус весл команда
362	суд	2		307-311	обеспечение обычно применять упрощенный классификация настоящий момент указывать образец устаревать списать предназначать обеспечение корабль топливо боеприпас продукт питание вода утилизация отходы тысяча дом также транспортировка груз человек суд обеспечение пункт базирование портовый ледокол выполнять расчистка фарватер лед проводка корабль ледовый условие место базирование плавбаза док сбор обработка различный информация обеспечение безопасный эксплуатация корабль атомный флот
363	суд	2		17-21, 76-80	гидрографический судно тип океан время самый крупный гидрографический суд сссра закладывать середина год январь год присваивать имя океан охотск
364	суд	2		166-170, 294-298	глубокий снег трудный многочисленный река озеро прочий водный путь скандинавия давать викинг простой удобный способ передвижение самый знаменитый суд викинг несомненно эффективный боевой корабль известный драконий корабль длинный изящный суд быстроходный надежный достаточно легкий гребля перенос рука случай необходимость корабль рассчитывать заход мелководный река причал пологий берег позволять викинг заставать враг врасплох обычно драккара изготовляться преимущественно
365	суд	2		0-4, 44-48	суд атомный технологический обслуживание суд атомный технологический обслуживание инать класс специализированный корабль плавсредство обеспечение радиационный ядерный безопасность процесс эксплуатация утилизация надводный подводный корабль ядерный энергетический установка яэа эксплуатация корабль яэа включать необходимость достаточный
366	суд	2		0-4, 212-216, 334-338	суд строить санкт петербург год чертеж шведский первоначально вооружаться латинский парус год стать оснащаться прямой парус аналогия фрегат так секретный суд оснащать весл каждый управлять гребец главный размерение секретный суд метр суд вооружаться фунтовый орудие трехфунтовый орудие семнадцать фальконет
367	суд	2		11-15, 35-39	китобойный судно проект китобойный суд проект мирный разрабатывать николаевский судостроительный завод носенко рамка программа строительство современный китобойный база тип советский украина
368	суд	2		9-13, 34-38, 232-236, 304-308, 378-382	северный судно  се́верный суда́ класс малый одномачтовый парусный гребной суд использоваться балтийский флот россия конец xviii начало век транспортировка войска буксировка другой суд шхер суд строить городской верфь санкть петербург размер суд занимать промежуточный положение боты барказ северный суд иметь банка человек экипаж главный размерение метр время русский шведский война
369	суд	2		201-205	принимать участие русский шведский война год число первый роченсальмский сражение однако конструкция суд оказываться неудачный поэтому развитие получать зима год суд переоборудовать гребный фрегат год плавучий батарея получать название соответственно неприступный поражать оборонительный
370	суд	2		112-116	вода год исключение судно первый спущать год судно спущать год почти северный суд разобрать первый год век роченсальм исключение судно первый разобирать год санкт петербург
371	суд	2		10-14, 36-40, 177-181	секретный судно  се́кретный суда́ класс крупный трехмачтовый парусный гребной суд использоваться балтийский флот российский империя конец век суд строиться санкт петербург год чертеж шведский первоначально
372	суд	2		10-14	посыльный суд тип штык тип штык серия бронированный посыльный суд спроектировать строить путиловский завод специально действие бассейн река амур закладывать год спустить лето год
373	суд	2		60-64, 176-180	промежуточный положение боты барказ северный суд иметь банка человек экипаж главный размерение метр время русский шведский война год суд вооружаться однофунтовый фальконет снимать окончание война строить суд тип номерной принимать участие война швециь суд судно иметь имя собственный
374	суд	2		261-265, 362-366	год морской комиссия соединять штат заключать контракт фирма mccloskey компания филадельфия штат пенсильвание строить новый флот железобетонный суд десятилетие усовершенствоваться технология производство железобетон судно новый флот более легкий крепкий предшественник время первый мировой война суд строить тамп штат флорид июль год
375	суд	2		23-27, 61-65	пограничный патрульный суд проект пограничный патрульный суд проект серия российский патрульный суд строиться морской охрана фпс россия база германский судно проект доработать фгуп цмк алмаз требование морской регистр
376	суд	2		289-293	весельный дальнейший соответствие общий тенденция развитие флот викинг стать применять дополнение парус потом вовсе отказываться веселый викинг опытный судостроитель создавать самый совершенный корабль эпоха боевой корабль торговый суд позволять мужчина посещать заморский страна переселенец исследователь пересекать море поиск новый земля богатство родина викинг пользоваться рыбацкий лодка парома байдарка время викинг путешествие гора дремучий лес болото глубокий снег
377	суд	2		26-30	вспомогательный корабль суд вмф россия сссра большой разнообразие корабль суд обеспечение обычно применять упрощенный классификация настоящий момент указывать образец устаревать списать предназначать обеспечение корабль топливо боеприпас продукт питание вода утилизация отходы тонна дом
378	суд	2		0-4, 44-48	суд атомный технологический обслуживание суд атомный технологический обслуживание инать класс специализированный корабль плавсредство обеспечение радиационный ядерный безопасность процесс эксплуатация утилизация надводный подводный корабль ядерный энергетический установка яэа эксплуатация корабль яэа включать
379	суд	2		239-243	добираться берег северный америк knorr основной грузовой судно считать широкий knorr парус площадь квадратный метр осадка метро грузоподъемность тонна представление конструкция корабль викинг хорошо давать сохраняться судно oseberg gokstad называть честь населять пункт находить корабль викинг oseberg кораблевождение парус сшивать кусок ткань парус иметь форма прямоугольник высота мачта обычно превышать
380	суд	2		15-19, 43-47	железобетонный судно либерти железобетонный суд тип liberty разновидность транспортный суд тип либерти железобетонный корпус строить сша течение мировой война дефицит сталь течение первый мировой война президент томас вудро вильсон одобрять строительство железобетонный
381	суд	2		15-19, 43-47	железобетонный судно либерти железобетонный суд тип liberty разновидность транспортный суд тип либерти железобетонный корпус строить сша течение мировой война дефицит сталь течение первый мировой война президент томас вудро вильсон одобрять строительство
382	суд	2		0-4	суд викинг флот викинг состоять преимущественно боевой корабль называться драккар торговый суд кнорр корабль мочь служить временный жилище можно волок вытаскивать берег иметь мощный киль укрепить оборудовать
383	суд	2		36-40, 85-89, 183-187	океанографический исследовательский суд проект океанографический исследовательский суд проект строить льшой год щецин судоверфь сточня щецинскать адольф варский суд относиться балтийский флот базироваться кронштадть входить состав атлантический океанографический экспедиция вмф /ч
384	бор	1		0-3, 16-19	бор элемент бор элемент тринадцатый группа устаревать классификация главный подгруппа третий группа второй период периодический система химический элемент атомный номер обозначать символ свободный состояние
385	бор	1		0-3, 60-63	бор углерод кремний семейство сплав основа система бор углерод кремний сверхтвердый материал микротвердость превышать гп чрезвычайно устойчивый химический воздействие высокий температура считать лучший абразивный материал соотношение цена производительность
386	бор	1		68-71, 141-144, 179-182, 277-280, 309-312, 341-344, 421-424, 455-458, 506-509, 523-526	большой выделение теплота образовываться оксид данный свойство бор можно объяснять очень высокий прочность химический связь оксиде бор отсутствие окислителый бор устойчивый действие раствор щелочь горячий азотный серный кислота царский водка бор растворяться образование борный кислота formula оксид бор formula типичный кислотный оксид реагировать вода образование борный кислота взаимодействие борный кислота щелоч возникать соль самый борный кислота борат содержать анион bo
387	бор	1		61-64, 193-196, 289-292, 418-421, 434-437, 545-548	объяснять комплексный анионовый бор вид входить большинство минерал нет достаточно распространенный аналог почти минерал бор связывать кислород группа фторсодержать соединение совсем малочисленный элементарный бор природа встречаться входить многие соединение широко распространенный особенно небольшой концентрация вид боросиликат борат также вид изоморфный примесь минерал входить состав многие изверженный осадочный порода бор известный нефтяной
388	бор	1		35-38, 164-167, 180-183, 291-294, 511-514	совсем малочисленный элементарный бор природа встречаться входить многие соединение широко распространенный особенно небольшой концентрация вид боросиликат борат также вид изоморфный примесь минерал входить состав многие изверженный осадочный порода бор известный нефтяной морской вода морской вода мг/л вода соляный озеро горячий источник грязевой вулкан крупнейший месторождение россия находиться дальнегорска приморье относиться боросиликатный тип
389	бор	1		75-78, 234-237, 296-299, 435-438	действовать месторождение горный химический предприятие выпускать боросодержащий продукция удовлетворять потребность отечественный промышленность продукция идти экспорт окора япония китай бор самый высокий предел прочность разрыв гп природа бор находиться вид изотоп иметь очень высокий сечение поглощение тепловой нейтрон поэтому состав борный кислота применять
390	бор	1		60-63, 140-143, 213-216, 251-254, 349-352, 381-384, 413-416, 493-496	нагревание атмосфера кислород воздух бор сгорать большой выделение теплота образовываться оксид данный свойство бор можно объяснять очень высокий прочность химический связь оксиде бор отсутствие окислителый бор устойчивый действие раствор щелочь горячий азотный серный кислота царский водка бор растворяться образование борный кислота formula оксид бор formula типичный кислотный оксид реагировать вода образование борный кислота
391	бор	1		22-25, 132-135, 264-267, 360-363, 489-492, 505-508	собственный минерал бор чужой минерал почти встречаться объяснять комплексный анионовый бор вид входить большинство минерал нет достаточно распространенный аналог почти минерал бор связывать кислород группа фторсодержать соединение совсем малочисленный элементарный бор природа встречаться входить многие соединение широко распространенный особенно небольшой концентрация вид боросиликат борат также вид изоморфный примесь минерал входить
392	бор	1		0-3, 60-63, 343-346	бор углерод кремний семейство сплав основа система бор углерод кремний сверхтвердый материал микротвердость превышать гп чрезвычайно устойчивый химический воздействие высокий температура считать лучший абразивный материал соотношение цена производительность получать сплавлять кокс кварц борный ангидрид
393	бор	1		78-81, 228-231, 308-311, 381-384, 419-422	другой галоген образование тригалогенид азовать образовывать нитрид бор bн-лат фосфор фосфид bp углерод карбиды различный состав нагревание атмосфера кислород воздух бор сгорать большой выделение теплота образовываться оксид данный свойство бор можно объяснять очень высокий прочность химический связь оксиде бор отсутствие окислителый бор устойчивый действие раствор щелочь горячий азотный серный кислота
394	бор	1		43-46, 200-203, 292-295	стабильный входить состав природный бор концентрация атом соответственно остальной нестабильный самый долгоживуть являться период полураспад нагревание бор реагировать другой галоген образование тригалогенид азот образовывать нитрид бор bн-лат фосфор фосфид bp углерод карбиды различный состав нагревание атмосфера кислород
395	бор	1		62-65, 186-189, 273-276, 381-384, 452-455	номер обозначать символ свободный состояние бор бесцветный серый красный кристаллический темный аморфный вещество известный более аллотропный модификация бор образование взаимный переход определять температура бор получать впервые получать год французский физик гей люссакомый год тенар нагревание борный ангидрид металлический калий месяц бор получать дэвь электролизом расплавлять
396	бор	1		68-71, 176-179, 247-250, 321-324, 401-404	взаимный переход определять температура бор получать впервые получать год французский физик гей люссакомый год тенар нагревание борный ангидрид металлический калий месяц бор получать дэвь электролизом расплавлять средний содержание бор земной кора г/ть несмотря известный собственный минерал бор чужой минерал почти встречаться
397	бор	1		8-11, 88-91, 122-125, 173-176, 190-193, 232-235, 250-253, 344-347, 430-433, 446-449	оксид бор formula типичный кислотный оксид реагировать вода образование борный кислота взаимодействие борный кислота щелоч возникать соль самый борный кислота борат содержать анион bo тетраборат например бор вид волокно служить упрочнять вещество многие композиционный материал карбид бор применяться компактный вид изготовление газодинамический подшипник перборат пероксоборат содержать ион [b oh
398	бор	2		0-3, 17-20	бор растение бор род растение семейство включать вид широко распространенный лесной зона северный полушарие многолетний однолетний трава лист линейный распространенный степной лесостепной
399	бор	2		11-14, 26-29, 32-35	каштакский бор каштакский бор бор находиться челябинский область иметь статус лесопарка год площадь гектар расположенный север челябинск прилегать металлургической район город древостый главный образ одноярусный
